MULTIPOLYGON(((124.22081629053 990.361160095315,127.830016298802 986.071960078087,131.386716304114 981.845060072141,108.040716263058 961.908360032365,103.560916259303 958.082760030404,104.064216259983 957.50756002916,75.5736162107205 933.186259992886,75.040916206839 932.731559986714,64.6230161856511 945.517160006566,64.7070161892916 945.589060015976,93.1630162355141 969.96616005199,92.6103162350482 970.56906006136,120.616116284044 994.645060099196,124.22081629053 990.361160095315)));KolE;31;257.70000000;37.45000000
MULTIPOLYGON(((322.817216770665 311.407458720496,338.744616802433 303.480158705264,343.817316811299 300.955458701123,345.836516814539 299.950458701001,353.644116830255 296.064558699261,348.214116821473 284.985058678081,307.86381674424 304.760558722308,307.865216744249 304.763558711857,313.262916752603 316.091358737787,322.817216770665 311.407458720496)));PorV;34;268.40000000;3.50000000
MULTIPOLYGON(((283.922916629177 749.092659590533,237.858116547693 710.15605952451,226.237116524193 723.13915954507,264.747416590573 756.343259611633,270.342216599907 761.167159617878,279.781416618032 769.305759634823,291.099216641334 755.15845960076,283.922916629177 749.092659590533)));KolB;39;266.75000000;39.80000000
MULTIPOLYGON(((205.505916535738 403.85975892283,204.687916533614 403.144858920481,203.232616531488 402.698958920781,201.793216529768 402.791658926057,196.090216517914 405.52705893782,195.426616518176 406.625858930638,195.205916518345 407.986558940262,195.444616517925 409.397258944344,196.763916519936 412.26565894438,206.961316539207 407.168358934578,205.505916535738 403.85975892283)));HARD;73;266.50000000;4.00000000
MULTIPOLYGON(((614.403817282117 499.515959045384,606.748917272897 483.457959024934,606.694117271167 483.484059018316,599.893917257607 486.723559027305,573.48411720962 499.30455905362,575.663617211743 503.890059063677,578.417117215577 509.684559070971,581.054117218766 515.233559079468,611.679617277929 500.799859052058,614.34421728435 499.544059060048,614.403817282117 499.515959045384)));PorK;40;262.00000000;9.00000000
MULTIPOLYGON(((170.927716396749 879.051059868187,171.739516397181 878.065159861231,143.289016338706 911.4424599302,142.829616339586 911.981359937694,147.272816346725 915.785659939516,175.602516406274 883.004159878008,170.927716396749 879.051059868187)));ST-KC-KD;43;265.45000000;4.80000000
MULTIPOLYGON(((108.040716263058 961.908360032365,112.077316273411 957.092460028827,114.156916275271 958.77596002561,115.134916278243 957.696060027927,117.345216284448 955.255460024346,118.253816285229 954.252260020701,118.910216285265 953.527460017242,116.92971628427 951.645960014779,113.599416278012 955.603460026672,109.060016269563 951.783460013103,112.374416275532 947.882860010723,110.294816273614 946.199460011208,109.519016270759 947.072360008489,106.926916263124 949.988460011082,106.08451626153 950.936160011915,105.541516262689 951.546960017644,107.720116265584 953.329460018314,104.064216259983 957.50756002916,103.560916259303 958.082760030404,108.040716263058 961.908360032365)));ST-KD-KE;44;257.70000000;5.69999999
MULTIPOLYGON(((563.164117188542 515.01395908976,561.481917186407 508.942759076133,553.31221717177 511.168559079524,555.325317170646 517.15215909062,563.164117188542 515.01395908976)));ST-K-NM;45;269.00000000;3.00000000
MULTIPOLYGON(((344.538716827054 208.521658521611,347.816016832017 215.16805853229,350.997916840948 213.59915852407,347.720616835461 206.952758517349,344.538716827054 208.521658521611)));FEI;141;267.00000000;20.00000000
MULTIPOLYGON(((163.362916370388 944.181059986586,166.911016378785 939.951759977033,170.500216383836 935.673459968995,147.272816346725 915.785659939516,142.829616339586 911.981359937694,143.289016338706 911.4424599302,124.017416304443 894.910259900382,116.149616290757 888.160959892441,115.511116292619 887.613159894943,114.796816290007 887.00035988586,114.788316288439 887.00965988962,111.657316282042 890.632259902544,109.285716278886 893.376259897137,105.041516271012 898.286959911464,103.858016268176 899.656259916956,104.165816268243 899.918459911598,122.896916301805 915.872159945313,126.833316307515 919.224959950661,132.576116315962 924.116159965517,131.759316315118 925.069059961708,136.15271632123 928.802459966857,159.570116364455 948.702060003765,163.362916370388 944.181059986586)));KolD;46;268.75000000;26.40000000
MULTIPOLYGON(((542.361817145254 522.334859099938,503.159217070555 540.943659148645,503.051717068825 541.00185915106,499.794317063468 542.764259150252,502.982917070156 549.481559165288,503.175317070563 549.390259166481,506.43421707442 547.842959163245,506.480917075125 547.941259160405,506.561817075242 548.111659160582,507.190017076733 549.435059163021,514.091317086015 563.973759185523,510.639817080577 565.612059193663,513.434017084306 571.498459210154,516.885517093586 569.860159203643,516.977317090845 570.05355920922,517.834217093245 571.858759206953,525.070617103018 587.103459234117,525.550817104115 586.875559231965,564.215417179279 568.52205919195,564.273117179109 568.49465919612,564.071817178803 568.070559187559,556.088317167363 551.252059159568,559.389817173011 549.684959157603,556.595617169456 543.798559138086,553.294117163168 545.365659149364,545.636717150337 529.234059110051,548.938217157964 527.666859115008,545.663317151775 520.767659105128,542.427617145644 522.303659110563,542.361817145254 522.334859099938)));M-5;47;266.50000000;13.50000000
MULTIPOLYGON(((448.944817034004 141.115158369066,446.752517030982 136.693358362187,443.174817023857 138.45155837154,445.433617027418 142.856758377282,448.956117033027 149.726458385354,452.38581703807 148.055458381772,448.944817034004 141.115158369066)));ST-NK-AULA;48;268.60000000;4.09999999
MULTIPOLYGON(((486.535517092911 210.594958501402,481.710817083251 200.687858479563,471.736817068537 180.207158442587,464.903617055446 183.571358457441,464.954117057438 183.674058452947,471.176417067705 196.318958479678,479.756617078092 213.755358516704,479.812517077138 213.869058505399,486.535517092911 210.594958501402)));ST-D-NK;50;264.50000000;8.19999999
MULTIPOLYGON(((368.904216837138 444.305758981733,382.349616863357 437.485758968163,377.431116852444 427.789158942876,363.98561682913 434.609158961801,368.904216837138 444.305758981733)));CPiT_TL1;35;268.00000000;5.69999999
MULTIPOLYGON(((362.509416831308 398.371458886424,350.704716812121 375.098658844363,349.874916811357 375.519558843458,342.701116795011 379.158358850749,341.50801679556 376.806058853166,341.500516794971 376.791358845308,341.489716794749 376.826058845501,336.047816784703 379.530358858174,340.561216791102 388.428458875278,349.063916804153 405.191458899295,362.509416831308 398.371458886424)));CPiT_TL1;37;268.00000000;5.69999999
MULTIPOLYGON(((278.370216689771 299.399458706612,272.324516680965 286.912958677625,271.855916679255 287.152458681259,258.204816654325 294.129658702062,258.037016653281 294.215458703926,268.715616671252 316.236558744218,267.257416667941 316.88465874223,274.386516677914 331.06195877865,281.110616691934 330.656958771171,284.432216694579 329.765758767724,288.077716702828 328.226558760973,286.535216701275 325.097358763218,285.24231669947 322.474558760645,288.806916707137 320.692258750089,285.306016702496 313.549758742098,280.814316694567 304.38585872273,278.385316688393 299.430258709937,278.370216689771 299.399458706612)));VEC_II;33;268.40000000;5.50000000
MULTIPOLYGON(((201.711116544669 308.549358734163,196.511916536954 298.249958718894,191.196816526644 300.93305872404,196.395916534646 311.23245874932,201.711116544669 308.549358734163)));UG;42;270.25000000;1.00000000
MULTIPOLYGON(((363.043316869182 180.853258464951,367.59411687497 190.082158483332,376.58251688641 208.31075850944,381.092016893264 217.456058534095,383.691916898941 216.174058528384,365.643316871894 179.571258461336,363.043316869182 180.853258464951)));FEI;142;267.00000000;16.00000000
MULTIPOLYGON(((204.704316548479 327.691558775958,196.395916534646 311.23245874932,191.196816526644 300.93305872404,165.884416489804 250.789058633382,149.459116455575 259.134158654604,153.551716461778 267.175058669178,162.627316476835 285.006058698986,181.826916506805 322.728058770299,183.027816507849 325.087458782131,188.487416517106 335.814158792607,189.458616516611 337.722258797381,205.7120165503 329.687858778052,204.704316548479 327.691558775958)));UG;49;267.25000000;4.00000000
MULTIPOLYGON(((433.925717013597 101.723858304787,422.263316989643 107.445758307585,438.604117015144 140.697658374207,443.174817023857 138.45155837154,446.752517030982 136.693358362187,460.49401705846 129.940558344359,471.18921708042 124.684858334018,477.490417090594 126.854058337631,483.899117101333 128.221258345293,490.307817113819 128.563058341853,497.400117125246 127.708558326354,502.868917137908 126.341358341742,507.938317147607 124.206858331338,507.954017146549 124.200258327415,510.656517149822 129.648158339551,512.432017151674 133.227658348391,513.171917154512 134.719858351629,519.955017168191 127.119158331538,519.53521716746 126.264858330367,493.187717126275 72.6487582342234,450.101817043615 93.7875582706183,446.349717035308 95.628358279122,441.519017026701 97.9983582841232,436.467117017892 100.476958293701,433.925717013597 101.723858304787)));PorNA;57;260.00000000;10.00000000
MULTIPOLYGON(((144.104716441245 299.935658733128,127.853116415616 267.621158675291,127.511116413807 266.941158666741,115.505116391112 272.980158688733,132.444116415281 306.674058750505,144.402116439946 300.527158742771,144.104716441245 299.935658733128)));NF3;58;263.50000000;3.30000000
MULTIPOLYGON(((144.626616350317 853.821059822105,148.992216359125 857.392959822435,152.145616366877 853.538759818068,147.780016356497 849.966859818436,144.626616350317 853.821059822105)));KolC;84;295.15000000;3.30000000
MULTIPOLYGON(((457.057017016399 338.938758754404,450.542017002474 342.167058767518,461.717217020574 365.091358811129,468.366717034369 361.762758803321,457.057017016399 338.938758754404)));PorH;125;264.50000000;4.50000000
MULTIPOLYGON(((558.948117226304 222.966658515157,553.282717217575 211.467858491233,552.724117215897 210.334058488486,539.974117191334 216.554058500798,540.54411719169 217.744058501441,552.42601721728 211.889958494343,558.20411722461 223.774058518698,559.134117226233 223.344058518065,559.092517227575 223.259658513125,558.948117226304 222.966658515157)));PorGP;127;264.80000000;6.39999999
MULTIPOLYGON(((95.6959162676358 805.946159734158,92.5641162618995 803.274059728254,73.8705162233673 825.322759768693,97.4360162636149 845.596859808313,116.274116304121 823.504059762461,114.312116298999 821.830059755826,111.784016295511 819.672959754709,97.1229162708041 807.163759738673,95.6959162676358 805.946159734158)));KolF;60;265.60000000;4.19999999
MULTIPOLYGON(((99.3013162651332 853.679759825114,71.0957162152044 828.860159783857,58.6841161941993 843.314059819793,65.1607162036817 848.765159822535,72.2394162144046 854.72305983468,74.9243162188213 856.982859833399,81.8756162336795 862.833559846273,87.2941162423813 867.394059861312,99.3013162651332 853.679759825114)));KolG;61;264.00000000;4.19999999
MULTIPOLYGON(((-95.5567842485034 1786.19946168317,-101.591184255609 1764.49676164542,-104.996384262457 1765.57046164945,-108.19868426671 1753.010661626,-125.078184296784 1757.13216162985,-117.348984287179 1770.264561655,-115.800884283381 1776.8076616677,-115.59478428599 1792.3232617022,-100.494584256376 1789.05446169712,-100.866084257606 1787.32066169311,-95.5567842485034 1786.19946168317)));H;8;0.00000000;0.00000000
MULTIPOLYGON(((334.000116807001 227.464258561609,322.303016780468 235.865958573297,330.558016796829 249.772458610358,343.588916820125 243.402058593929,334.000116807001 227.464258561609)));FEI;143;267.00000000;8.89999999
MULTIPOLYGON(((322.423316787404 208.222158521181,315.259616775846 196.315258493647,306.809016758809 202.464958516415,313.080816769332 212.900858536363,322.423316787404 208.222158521181)));FEI;144;267.00000000;8.89999999
MULTIPOLYGON(((469.304117030581 383.134058844531,477.014117047191 379.214058839949,476.22181704524 377.615158830537,469.461217035598 380.976958841318,461.717217020574 365.091358811129,468.366717034369 361.762758803321,457.057017016399 338.938758754404,455.452317015093 335.700358748902,451.947617007594 328.627558737993,445.504716997035 331.833758744644,437.649616983137 315.720258713933,443.989516997477 312.567458712496,440.434916991391 305.393958695233,438.91361698939 302.323858685791,430.494916973519 285.33435865771,427.312516970385 278.911958644167,421.166216958489 281.907058648532,413.362716946751 265.899258625228,419.404816959868 262.953858618857,418.704116957961 261.494058613433,410.704116944049 265.47405862296,412.644916945195 269.370858624345,447.732616998139 339.821658768458,449.299516999861 342.967758756364,468.825217033853 383.377558847889,469.304117030581 383.134058844531)));PorH;64;269.00000000;8.50000000
MULTIPOLYGON(((690.714117424097 507.444059051108,663.707117383368 450.56205894216,660.554117376392 443.924058923265,610.059917280742 468.05755898403,610.05651728349 468.059158988995,605.104817271931 470.425858993083,605.094417270331 470.430858989712,602.488817266247 471.676158991177,601.384117265407 472.204158999491,601.813817263173 473.105558993993,606.748917272897 483.457959024934,614.403817282117 499.515959045384,614.816617286706 500.381859050365,616.536117286712 503.988759053173,634.844217314327 542.394059130689,640.213917325949 539.818859120598,641.327617329778 539.284759125672,683.989017409796 518.825259072473,690.306317421375 515.795559065184,693.875117430522 514.084059065674,690.714117424097 507.444059051108),(632.060617321345 477.089658997953,661.214117375959 463.114058971172,679.444117403298 501.464059039019,650.203817347181 515.41955907247,636.793117320514 521.820159082068,626.102417306975 499.45795905008,624.403517304454 495.892359039281,618.534117294068 483.574059017701,632.060617321345 477.089658997953)));PorJ;65;262.00000000;13.20000000
MULTIPOLYGON(((65.7651161901886 945.475960006937,70.1307161951554 949.047860015184,73.2841162011027 945.193660004064,68.9185161973001 941.621760002803,65.7651161901886 945.475960006937)));KolE;85;295.15000000;3.30000000
MULTIPOLYGON(((386.429116901476 225.164658544818,382.32761689875 216.846758533968,381.092016893264 217.456058534095,384.048416898062 223.451658545528,347.196216828423 241.62335858494,343.588916820125 243.402058593929,348.719016828458 251.804558603559,355.767616841942 245.581458600704,360.403116852802 242.088958584005,365.864116863464 237.770958574954,372.087116873474 233.325958559057,378.310116886743 229.642958553508,386.429116901476 225.164658544818)));FEI;147;282.50000000;0.50000000
MULTIPOLYGON(((-67.2074841866852 1730.28066157736,-64.7891841838718 1738.072661591,-56.3383841667674 1735.69136157748,-54.2216841627378 1743.4965615957,-62.4607841811376 1746.11596160079,-61.3344841795042 1750.3212616113,-41.7656841395074 1745.26326159667,-48.4008841501782 1721.40386155178,-53.0369841599022 1722.32376155746,-51.9170841551386 1726.29226155858,-67.2074841866852 1730.28066157736)));B;9;0.00000000;0.00000000
MULTIPOLYGON(((9.03821595717454 1732.64076156076,-61.3352841776214 1750.32126161293,-58.342584175407 1760.57966162753,11.6217159584048 1743.0402615862,9.03821595717454 1732.64076156076)));C;10;0.00000000;0.00000000
MULTIPOLYGON(((418.767516919936 502.80155908037,420.004416921525 502.170659087133,421.323816923716 504.757359088166,420.5944169219 505.129359094426,422.068616926437 508.01925909752,421.561016922526 508.278159096371,428.930516933906 522.725759120658,443.590816965443 515.247759105871,443.682016962208 515.20125909755,436.228416950209 500.588859082432,436.137316950015 500.635359086795,434.919416951481 501.256559079979,432.217316945549 495.959159070626,433.526316949748 495.291459074011,432.418716947257 493.119959069416,414.286716919625 457.572858997155,399.53521688818 465.09735902166,416.546416915022 498.447159080999,418.767516919936 502.80155908037)));IET;148;268.95000000;14.20000000
MULTIPOLYGON(((579.865917233459 429.963458915008,587.761817244755 445.681958949193,587.794117244892 445.634058952332,592.055417254393 443.534858942963,597.202017260599 440.999558940995,600.798417268903 439.227958936011,601.999417270825 438.636258932063,593.810717256449 422.153858906589,580.09611723898 394.548758847173,552.939117196423 339.88665874931,547.499117184663 342.64135875809,538.610117168399 347.005558762932,565.633517210023 401.63065885473,565.643017207563 401.649758862332,579.865917233459 429.963458915008)));PorA;67;263.50000000;33.00000000
MULTIPOLYGON(((324.52891678951 211.7219585313,316.027116773359 217.80325854593,322.303016782564 228.24595856783,331.675716802827 223.600858562393,324.52891678951 211.7219585313)));FEI;145;267.00000000;8.89999999
MULTIPOLYGON(((127.138616302924 939.514259987511,122.676116297429 935.75895998301,118.14351628744 941.093359999126,122.613616294577 944.891560001997,127.138616302924 939.514259987511)));ST-KD-KE;177;262.20000000;5.69999999
MULTIPOLYGON(((545.354117183422 323.064058716176,493.864117105433 219.514158523176,491.458317100361 220.675058517605,491.447117101401 220.680458523799,484.753717084765 223.910358527908,483.834117085265 224.354058530182,486.696317088092 230.150358540937,491.503217100282 227.807058535516,499.314117111382 243.82605855912,494.586817101226 246.129658567254,496.621417106828 250.222258582944,508.848917123745 274.818158620503,510.051117125317 277.236458624247,511.038917128521 279.223658630624,515.494117135124 277.008058622014,523.341117146949 293.10005865409,518.961217142059 295.27965866169,520.588317142799 298.535458669299,533.352917162061 324.0792587162,534.481017164653 326.336858719587,535.412717164494 328.20125872572,539.467817174795 326.171358717605,545.354117183422 323.064058716176)));PorD;68;264.50000000;13.00000000
MULTIPOLYGON(((470.826017069165 172.977158423048,466.868017064058 164.861558414297,457.392617047881 145.616158381337,452.479717042123 148.009758388391,452.38581703807 148.055458381772,448.956117033027 149.726458385354,448.889017031936 149.759158387082,404.995816945622 171.144058436854,421.655916973308 204.864058502717,464.834117055405 183.605558451032,464.903617055446 183.571358457441,471.736817068537 180.207158442587,473.789317075105 179.196558440104,470.826017069165 172.977158423048)));PorNK;69;264.50000000;13.99000000
MULTIPOLYGON(((22.6310159806744 1734.43786156154,26.4129159874865 1733.47016156535,24.2979159865063 1725.27276154398,6.27971594862174 1729.83686155197,7.09821595129324 1733.12406156352,9.03821595717454 1732.64076156076,11.6226159581565 1743.04066158365,-16.6507840935374 1750.11116160522,-14.5231840913766 1757.75046161655,26.1897159840446 1747.23326159152,22.6310159806744 1734.43786156154)));E;11;0.00000000;0.00000000
MULTIPOLYGON(((364.489416839031 360.89635882061,362.565716838755 357.103858808987,345.872116804007 365.571258831071,350.704716812121 375.098658844363,362.509416831308 398.371458886424,365.713816836651 404.68875890132,375.464916852536 423.912958937464,377.431116852444 427.789158942876,382.349616863357 437.485758968163,397.072616888967 430.017758942675,384.918016871903 406.055158897536,384.850016872282 405.92115889932,380.436716865632 397.220458888449,382.526616867282 396.16025887779,375.897416856838 383.387258862844,367.43351684435 366.700758833671,366.095716841053 364.06315882015,364.489416839031 360.89635882061)));CPiT_TL1;51;268.00000000;12.60000000
MULTIPOLYGON(((349.063916804153 405.191458899295,340.561216791102 388.428458875278,323.842116759624 396.960258900886,323.945316759346 397.163758899085,330.707116768463 410.494458914269,332.081116772781 413.203258926747,352.164316804905 452.796858998714,359.353116816666 449.150458989199,362.033116823237 447.791058989475,368.904216837138 444.305758981733,363.98561682913 434.609158961801,349.063916804153 405.191458899295)));CPiT_TL1;54;268.00000000;8.44999999
MULTIPOLYGON(((604.964717275521 457.340458967257,597.202017260599 440.999558940995,592.055417254393 443.534858942963,593.591017255385 446.69925894984,594.774217253551 449.13745894935,597.58971726062 454.939358959673,599.927217263845 459.756258973852,604.000417269068 468.149958987022,605.094217270846 470.404058990534,605.104817271931 470.425858993083,610.05651728349 468.059158988995,610.054117280873 468.054058989976,608.60781727737 465.009558981983,604.964717275521 457.340458967257)));ST-A-J;66;266.80000000;3.30000000
MULTIPOLYGON(((127.226716305362 930.403459976893,131.645716312865 934.15825998201,136.15271632123 928.802459966857,131.759316315118 925.069059961708,127.226716305362 930.403459976893)));ST-KD-KE;175;265.20000000;5.69999999
MULTIPOLYGON(((-108.163084265834 1740.92186160432,-95.5567842485034 1786.19946168317,-85.9067842291552 1784.16316168522,-98.7226842479431 1738.4717615908,-108.163084265834 1740.92186160432)));H;12;0.00000000;0.00000000
MULTIPOLYGON(((81.8722162290942 880.694759877864,81.5595162278041 881.062959878938,85.229416234477 884.179459884763,85.5421162355924 883.811259891139,81.8722162290942 880.694759877864)));SC_IT4I;187;269.04000000;8.66000000
MULTIPOLYGON(((143.072516347864 853.868959814776,137.230416336039 849.151959809475,126.024016318668 839.810659802286,123.720116313489 837.892059789738,120.993816305825 841.180959793972,120.144516309141 840.434759794967,98.9861162616871 865.367459845729,99.6751162669971 865.794659842504,95.6653162567527 870.588659864152,109.193316280143 882.193459881935,114.796816290007 887.00035988586,115.511116292619 887.613159894943,143.61941635015 854.467259820551,143.687516347156 854.388059823308,143.072516347864 853.868959814776)));KolDS;63;265.45000000;5.10000000
MULTIPOLYGON(((157.286616375844 843.67385979509,172.111516407691 825.924359762575,179.803116422787 816.715359738097,169.665916402999 808.083559724037,162.472316389496 816.316659736447,153.787016372313 826.257059760625,141.885116349673 816.600059743738,134.863216337981 824.760359770153,134.6621163378 824.994059768505,136.954116340203 826.934059769614,148.336516360752 836.215459784493,154.134316369542 840.947159788106,157.286616375844 843.67385979509)));Bufet;59;266.75000000;3.80000000
MULTIPOLYGON(((430.477516992891 192.820558477892,456.085817039071 180.270058443304,463.205217055336 176.780858441023,452.727717039175 155.402458393713,445.608217025583 158.891658403678,442.780517019739 160.277558416361,420.000116976269 171.442258435767,412.920716962311 174.911858443404,423.39821697725 196.290158479474,430.477516992891 192.820558477892),(427.188416984165 186.109458462568,452.796717035118 173.558958428912,455.780217040679 179.646458447445,430.171916989551 192.197058469756,427.188416984165 186.109458462568),(448.802517029806 165.409358419944,423.19441697892 177.959958448075,420.24631697539 171.944658436812,445.854517023545 159.394258409273,448.802517029806 165.409358419944)));PorNK;70;278.49000000;2.59999999
MULTIPOLYGON(((-35.5088840030367 974.737660090206,-12.7739839593996 947.109760030871,-18.885283968877 941.944060017122,-23.0024839756661 946.690260025673,-26.9656839863746 948.971760032233,-31.1223839945742 949.629760029493,-33.5489839971997 949.374760039849,-35.7789840024197 949.046560029965,-38.3492840069812 948.242860036204,-40.7008840101189 946.757460030261,-42.2688840129995 945.155460030073,-49.1050840233802 939.337260011584,-55.8277840352966 933.615660009207,-60.0514840451651 931.652459998615,-64.2225840504398 931.028060003184,-68.3493840583833 931.247760006925,-71.4732840649085 932.723260010127,-73.7140840697684 933.119860008825,-77.4675840772106 937.705960019259,-63.6654840550036 949.884260038147,-35.5088840030367 974.737660090206)));TP;193;254.00000000;10.00000000
MULTIPOLYGON(((282.012816650386 590.225559281651,282.553116650437 591.068059285171,283.070416650386 590.733359282836,286.657716659887 588.174859274412,289.807916663762 584.482259268174,288.976116663951 583.707059264882,287.906916659733 585.285859269556,285.208116656868 587.984659275971,282.012816650386 590.225559281651)));SH;74;267.40000000;8.00000000
MULTIPOLYGON(((92.6103162350482 970.56906006136,102.468316251005 979.043760068249,109.639216267504 970.702360050753,99.8636162495823 962.308360039489,93.1630162355141 969.96616005199,92.6103162350482 970.56906006136)));KolE;75;295.15000000;3.30000000
MULTIPOLYGON(((85.229416234477 884.179459884763,81.5595162278041 881.062959878938,81.8722162290942 880.694759877864,80.5249162269174 879.550659875618,59.8563161909115 861.999059851281,19.7318161095027 909.248959948774,45.4176161538344 931.061259985901,85.229416234477 884.179459884763)));SC_IT4I;188;259.70000000;2.10000000
MULTIPOLYGON(((-51.7279841636191 1758.91276162304,-58.342584175407 1760.57966162753,-56.6799841728644 1766.02456163475,-67.0283841936034 1768.88076164736,-57.1602841781569 1806.02836171654,-46.6560841572355 1802.96706171334,-53.7087841691682 1773.82896165317,-47.7159841554239 1772.3713616496,-51.7279841636191 1758.91276162304)));D;14;0.00000000;0.00000000
MULTIPOLYGON(((-122.523384290573 1744.65166160883,-51.917884156981 1726.30716156308,-55.1139841631521 1715.07026154106,-125.719484295405 1733.41466159513,-122.523384290573 1744.65166160883)));A;15;0.00000000;0.00000000
